"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-15 20:50:04+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","0","1","413317","1.014","57,669","56.9","0","23279666708","22.96","41.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,014","1,6019166666666667e-05","0.0001395272877718555","3,8757579936626516e-11","2.4533227522700496e-06","","","","","","","","22.958251191321498","2.4772261872710652","DE","0,1236","1,9799690000000003e-06","0,0783099722222222","1,254460496689815e-06","0,12261","1,964110025e-06","0,0950131388888888","1,5220313073842592e-06","0,12261","1,964110025e-06","0,0950131388888888","1,5220313073842592e-06","0,1236","1,9799690000000003e-06","0,0783099722222222","1,254460496689815e-06","370,36","5,932858566666667e-06","19,08","3,0564569999999995e-07","739,8","1,18509795e-05","1,4354257305328998e-11","0,0","7,394946251908339e-13","0,0","2,8672857637116293e-11","0,0"
"2024-09-15 20:50:05+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","1","1","413317","1.056","59,854","56.7","0","23279666708","22.04","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,056","1,6626111111111112e-05","0.00014481378699642163","4,0226051943450445e-11","2.5549396710031284e-06","","","","","","","","22.0451389280303","2.5710849193313976","DE","0,1236","2,0549873333333336e-06","0,0783099722222222","1,3019902992746916e-06","0,12261","2,0385274833333336e-06","0,0950131388888888","1,5796990041820986e-06","0,12261","2,0385274833333336e-06","0,0950131388888888","1,5796990041820986e-06","0,1236","2,0549873333333336e-06","0,0783099722222222","1,3019902992746916e-06","370,36","6,157646511111112e-06","19,08","3,172262e-07","739,8","1,2299997e-05","1,4898120597776308e-11","1,4898120597776308e-11","7,675130710810345e-13","7,675130710810345e-13","2,975923322776464e-11","2,975923322776464e-11"
"2024-09-15 20:50:06+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","2","1","413317","1.0487","59,393","56.6","0","23279666708","22.2","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0487","1,6498055555555555e-05","0.0001436984203408038","3,9916227872445496e-11","2.5372776827471406e-06","","","","","","","","22.198595125393346","2.551282230324618","DE","0,1236","2,0391596666666665e-06","0,0783099722222222","1,2919622722762346e-06","0,12261","2,0228265916666665e-06","0,0950131388888888","1,5675320438966046e-06","0,12261","2,0228265916666665e-06","0,0950131388888888","1,5675320438966046e-06","0,1236","2,0391596666666665e-06","0,0783099722222222","1,2919622722762346e-06","370,36","6,1102198555555555e-06","19,08","3,147829e-07","739,8","1,2205261499999998e-05","1,4783374154838914e-11","2,956674830967783e-11","7,6160162780626e-13","1,52320325561252e-12","2,953002538003518e-11","5,906005076007035e-11"
"2024-09-15 20:50:07+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","3","1","413317","1.1026","62,508","56.7","0","23279666708","21.11","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,1026","1,7363333333333334e-05","0.0001512350084801738","4,2009724577826055e-11","2.6676860617879258e-06","","","","","","","","21.113428902593867","2.68508998793008","DE","0,1236","2,146108e-06","0,0783099722222222","1,3597221510185188e-06","0,12261","2,1289183e-06","0,0950131388888888","1,649744801574074e-06","0,12261","2,1289183e-06","0,0950131388888888","1,649744801574074e-06","0,1236","2,146108e-06","0,0783099722222222","1,3597221510185188e-06","370,36","6,430684133333334e-06","19,08","3,3129239999999997e-07","739,8","1,2845394e-05","1,5558721594643658e-11","4,667616478393097e-11","8,015455449449211e-13","2,4046366348347633e-12","3,107879424267571e-11","9,323638272802712e-11"
"2024-09-15 20:50:08+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","4","1","413317","1.0232","57,8","56.5","0","23279666708","22.75","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0232","1,6055555555555554e-05","0.00013984423578028486","3,884562105007913e-11","2.4755816963734858e-06","","","","","","","","22.751824382329943","2.4828534156005406","DE","0,1236","1,9844666666666664e-06","0,0783099722222222","1,2573101095679012e-06","0,12261","1,968571666666666e-06","0,0950131388888888","1,5254887299382712e-06","0,12261","1,968571666666666e-06","0,0950131388888888","1,5254887299382712e-06","0,1236","1,9844666666666664e-06","0,0783099722222222","1,2573101095679012e-06","370,36","5,946335555555555e-06","19,08","3,063399999999999e-07","739,8","1,1877899999999999e-05","1,4386864212107306e-11","5,7547456848429224e-11","7,411744496355097e-13","2,964697798542039e-12","2,873799045284854e-11","1,1495196181139416e-10"
"2024-09-15 20:50:09+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","5","1","413317","0.9953","56,505","56.8","0","23279666708","23.39","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9953","1,5695833333333333e-05","0.0001367110474526816","3,7975290959078215e-11","2.408079028929369e-06","","","","","","","","23.389597817743393","2.4272254714274837","DE","0,1236","1,940005e-06","0,0783099722222222","1,2291402723379632e-06","0,12261","1,924466125e-06","0,0950131388888888","1,4913103924768516e-06","0,12261","1,924466125e-06","0,0950131388888888","1,4913103924768516e-06","0,1236","1,940005e-06","0,0783099722222222","1,2291402723379632e-06","370,36","5,813108833333333e-06","19,08","2,994765e-07","739,8","1,16117775e-05","1,406452875960421e-11","7,032264379802105e-11","7,245685514992123e-13","3,6228427574960617e-12","2,8094120251526063e-11","1,4047060125763032e-10"
"2024-09-15 20:50:10+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","6","1","413317","0.9815","55,714","56.8","0","23279666708","23.72","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9815","1,547611111111111e-05","0.00013479726214987527","3,744368393052091e-11","2.3746906127742145e-06","","","","","","","","23.718458184411613","2.3932473217434","DE","0,1236","1,912847333333333e-06","0,0783099722222222","1,211933831219136e-06","0,12261","1,8975259833333333e-06","0,0950131388888888","1,4704338944598765e-06","0,12261","1,8975259833333333e-06","0,0950131388888888","1,4704338944598765e-06","0,1236","1,912847333333333e-06","0,0783099722222222","1,211933831219136e-06","370,36","5,731732511111112e-06","19,08","2,952842e-07","739,8","1,1449227e-05","1,3867642780507724e-11","8,320585668304634e-11","7,14425489394339e-13","4,286552936366034e-12","2,7700837371799368e-11","1,6620502423079622e-10"
"2024-09-15 20:50:11+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","7","1","413317","0.9823","55,863","56.9","0","23279666708","23.7","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9823","1,55175e-05","0.0001351577602663331","3,7543822296203635e-11","2.376626173131035e-06","","","","","","","","23.699141512776137","2.39964775701891","DE","0,1236","1,917963e-06","0,0783099722222222","1,2151749939583331e-06","0,12261","1,902600675e-06","0,0950131388888888","1,474366382708333e-06","0,12261","1,902600675e-06","0,0950131388888888","1,474366382708333e-06","0,1236","1,917963e-06","0,0783099722222222","1,2151749939583331e-06","370,36","5,7470613e-06","19,08","2,9607389999999994e-07","739,8","1,1479846499999999e-05","1,3904730025621978e-11","9,733311017935385e-11","7,163361294115653e-13","5,014352905880957e-12","2,777491973473145e-11","1,9442443814312016e-10"
"2024-09-15 20:50:12+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","8","1","413317","1.0118","57,387","56.7","0","23279666708","23.01","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0118","1,5940833333333335e-05","0.00013884500274607625","3,8568056318354506e-11","2.4479999612887928e-06","","","","","","","","23.00817029847796","2.4651126117831876","DE","0,1236","1,9702870000000003e-06","0,0783099722222222","1,2483262155324075e-06","0,12261","1,954505575e-06","0,0950131388888888","1,5145886115046296e-06","0,12261","1,954505575e-06","0,0950131388888888","1,5145886115046296e-06","0,1236","1,9702870000000003e-06","0,0783099722222222","1,2483262155324075e-06","370,36","5,903847033333334e-06","19,08","3,041511e-07","739,8","1,17930285e-05","1,4284065338065775e-11","1,142725227045262e-10","7,358785145542038e-13","5,887028116433631e-12","2,853264806431866e-11","2,2826118451454928e-10"
"2024-09-15 20:50:13+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","9","1","413317","0.9772","55,524","56.8","0","23279666708","23.82","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9772","1,5423333333333332e-05","0.0001343375665651304","3,7315990712536215e-11","2.364286975856304e-06","","","","","","","","23.82282716741711","2.385085692868589","DE","0,1236","1,906324e-06","0,0783099722222222","1,2078008049074074e-06","0,12261","1,8910549e-06","0,0950131388888888","1,4654193121296292e-06","0,12261","1,8910549e-06","0,0950131388888888","1,4654193121296292e-06","0,1236","1,906324e-06","0,0783099722222222","1,2078008049074074e-06","370,36","5,712185733333333e-06","19,08","2,942771999999999e-07","739,8","1,1410181999999999e-05","1,3820350320294913e-11","1,243831528826542e-10","7,119891027951909e-13","6,407901925156718e-12","2,760636992913429e-11","2,4845732936220863e-10"
