timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-13T15:02:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,0,1.1,0.712,0.712,72.097,101.3,1,stream_triad,cuda,fp32,0,69569,69569,0.712,72.097,101.3,101.3,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,57,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.00269444444444e-05,0.0010363380241199384,2.8787167336664955e-10,1.0234443502134571e-05,1229.467141752809,0.08236074639319883,0,0,,,,
2025-10-13T15:02:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,1,1.1,0.7121,0.7121,88.398,124.1,1,stream_triad,cuda,fp32,0,69569,69569,0.7121,88.398,124.1,124.1,875380604928,1229.36,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,59,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.4555e-05,0.001270652158288893,3.5295893285802583e-10,1.0235880923974759e-05,1229.29448803258,0.10098236070385717,0,0,,,,
2025-10-13T15:02:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,2,1.1,0.712,0.712,78.197,109.8,1,stream_triad,cuda,fp32,0,69569,69569,0.712,78.197,109.8,109.8,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,60,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.17213888888889e-05,0.0011240207563713723,3.122279878809368e-10,1.0234443502134571e-05,1229.467141752809,0.08932914387157538,0,0,,,,
2025-10-13T15:02:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,3,1.1,0.7121,0.7121,78.498,110.2,1,stream_triad,cuda,fp32,0,69569,69569,0.7121,78.498,110.2,110.2,875380604928,1229.38,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,61,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.1805e-05,0.0011283473961103366,3.1342983225287126e-10,1.0235880923974759e-05,1229.29448803258,0.08967299430452479,0,0,,,,
2025-10-13T15:02:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,4,1.1,0.712,0.712,77.831,109.3,1,stream_triad,cuda,fp32,0,69569,69569,0.712,77.831,109.3,109.3,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,62,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.16197222222222e-05,0.0011187597924362863,3.107666090100795e-10,1.0234443502134571e-05,1229.467141752809,0.08891104002287278,0,0,,,,
2025-10-13T15:02:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,5,1.1,0.712,0.712,78.42,110.1,1,stream_triad,cuda,fp32,0,69569,69569,0.712,78.42,110.1,110.1,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,62,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.17833333333333e-05,0.0011272262070749902,3.1311839085416393e-10,1.0234443502134571e-05,1229.467141752809,0.08958389020562095,0,0,,,,
2025-10-13T15:02:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,6,1.1,0.712,0.712,78.882,110.8,1,stream_triad,cuda,fp32,0,69569,69569,0.712,78.882,110.8,110.8,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2902,9801,63,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.19116666666667e-05,0.0011338670959766563,3.149630822157379e-10,1.0234443502134571e-05,1229.467141752809,0.0901116606375898,0,0,,,,
2025-10-13T15:02:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,7,1.1,0.712,0.712,78.296,110.0,1,stream_triad,cuda,fp32,0,69569,69569,0.712,78.296,110.0,110.0,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2895,9801,63,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.17488888888889e-05,0.001125443803993158,3.126232788869883e-10,1.0234443502134571e-05,1229.467141752809,0.08944223753556871,0,0,,,,
2025-10-13T15:02:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,8,1.1,0.712,0.712,78.895,110.8,1,stream_triad,cuda,fp32,0,69569,69569,0.712,78.895,110.8,110.8,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2895,9801,64,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.19152777777778e-05,0.0011340539608158805,3.150149891155224e-10,1.0234443502134571e-05,1229.467141752809,0.09012651132074043,0,0,,,,
2025-10-13T15:02:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,9,1.1,0.712,0.712,79.571,111.7,1,stream_triad,cuda,fp32,0,69569,69569,0.712,79.571,111.7,111.7,875380604928,1229.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,0,0,0,0,2895,9801,64,0,sweep;repeats=50;passes=69569;grid=640;block=256;dtype=fp32,2.21030555555556e-05,0.0011437709324555478,3.1771414790431885e-10,1.0234443502134571e-05,1229.467141752809,0.09089874684457364,0,0,,,,
