timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-13T12:17:35,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,0,1.1,0.924,0.924,270.582,292.8,1,stream_triad,cuda,fp32,0,57669,57669,0.924,270.582,292.8,292.8,725643952128,785.29,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,56,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,7.51616666666667e-05,0.004691983561358789,1.303328767044108e-09,1.6022473079123967e-05,785.3289525194805,0.3728853512890171,0,0,,,,
2025-10-13T12:17:36,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,1,1.1,0.9209,0.9209,288.443,313.2,1,stream_triad,cuda,fp32,0,57669,57669,0.9209,288.443,313.2,313.2,725643952128,787.98,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,56,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.01230555555556e-05,0.005001699353205362,1.3893609314459339e-09,1.596871802875028e-05,787.9725834813769,0.3974993509614755,0,0,,,,
2025-10-13T12:17:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,2,1.1,0.9209,0.9209,326.277,354.3,1,stream_triad,cuda,fp32,0,57669,57669,0.9209,326.277,354.3,354.3,725643952128,787.94,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,57,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.06325e-05,0.005657753732507933,1.5715982590299816e-09,1.596871802875028e-05,787.9725834813769,0.44963786860370103,0,0,,,,
2025-10-13T12:17:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,3,1.1,0.921,0.921,292.061,317.1,1,stream_triad,cuda,fp32,0,57669,57669,0.921,292.061,317.1,317.1,725643952128,787.92,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,57,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.11280555555555e-05,0.0050644366990931,1.4067879719703055e-09,1.5970452062633303e-05,787.8870272833876,0.40248526724919476,0,0,,,,
2025-10-13T12:17:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,4,1.1,0.9208,0.9208,291.041,316.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9208,291.041,316.1,316.1,725643952128,788.02,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,57,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.08447222222222e-05,0.005046749553486275,1.4018748759684096e-09,1.596698399486726e-05,788.0581582623806,0.4010796192078809,0,0,,,,
2025-10-13T12:17:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,5,1.1,0.921,0.921,293.938,319.2,1,stream_triad,cuda,fp32,0,57669,57669,0.921,293.938,319.2,319.2,725643952128,787.89,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,57,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.16494444444444e-05,0.005096984515077424,1.4158290319659511e-09,1.5970452062633303e-05,787.8870272833876,0.40507193526247537,0,0,,,,
2025-10-13T12:17:41,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,6,1.1,0.921,0.921,296.818,322.3,1,stream_triad,cuda,fp32,0,57669,57669,0.921,296.818,322.3,322.3,725643952128,787.91,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,57,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.24494444444445e-05,0.00514692469090846,1.429701303030128e-09,1.5970452062633303e-05,787.8870272833876,0.4090408238497146,0,0,,,,
2025-10-13T12:17:42,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,7,1.1,0.921,0.921,292.197,317.3,1,stream_triad,cuda,fp32,0,57669,57669,0.921,292.197,317.3,317.3,725643952128,787.89,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.11658333333333e-05,0.00506679498517401,1.407443051437225e-09,1.5970452062633303e-05,787.8870272833876,0.40267268698803665,0,0,,,,
2025-10-13T12:17:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,8,1.1,0.921,0.921,290.906,315.9,1,stream_triad,cuda,fp32,0,57669,57669,0.921,290.906,315.9,315.9,725643952128,787.89,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.08072222222222e-05,0.0050444086077441955,1.4012246132622766e-09,1.5970452062633303e-05,787.8870272833876,0.40089357755535404,0,0,,,,
2025-10-13T12:17:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,9,1.1,0.921,0.921,294.799,320.1,1,stream_triad,cuda,fp32,0,57669,57669,0.921,294.799,320.1,320.1,725643952128,787.92,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.18886111111111e-05,0.005111914546810244,1.4199762630028455e-09,1.5970452062633303e-05,787.8870272833876,0.4062584675797021,0,0,,,,
2025-10-13T12:17:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,10,1.1,0.9209,0.9209,296.918,322.4,1,stream_triad,cuda,fp32,0,57669,57669,0.9209,296.918,322.4,322.4,725643952128,787.95,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.24772222222222e-05,0.0051486587247914824,1.4301829791087451e-09,1.596871802875028e-05,787.9725834813769,0.409178632481216,0,0,,,,
2025-10-13T12:17:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,11,1.1,0.921,0.921,292.083,317.1,1,stream_triad,cuda,fp32,0,57669,57669,0.921,292.083,317.1,317.1,725643952128,787.91,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.11341666666667e-05,0.005064818186547366,1.4068939407076016e-09,1.5970452062633303e-05,787.8870272833876,0.40251558514812513,0,0,,,,
2025-10-13T12:17:46,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,12,1.1,0.921,0.921,294.975,320.3,1,stream_triad,cuda,fp32,0,57669,57669,0.921,294.975,320.3,320.3,725643952128,787.89,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.19375e-05,0.0051149664464443636,1.420824012901212e-09,1.5970452062633303e-05,787.8870272833876,0.40650101077114453,0,0,,,,
2025-10-13T12:17:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,13,1.1,0.921,0.921,327.509,355.6,1,stream_triad,cuda,fp32,0,57669,57669,0.921,327.509,355.6,355.6,725643952128,787.92,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.09747222222222e-05,0.005679117029946766,1.577532508318546e-09,1.5970452062633303e-05,787.8870272833876,0.45133567094379784,0,0,,,,
2025-10-13T12:17:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,14,1.1,0.921,0.921,296.383,321.8,1,stream_triad,cuda,fp32,0,57669,57669,0.921,296.383,321.8,321.8,725643952128,787.92,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.23286111111111e-05,0.005139381643517314,1.4276060120881428e-09,1.5970452062633303e-05,787.8870272833876,0.40844135630268363,0,0,,,,
2025-10-13T12:17:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,15,1.1,0.921,0.921,289.67,314.5,1,stream_triad,cuda,fp32,0,57669,57669,0.921,289.67,314.5,314.5,725643952128,787.91,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.04638888888889e-05,0.0050229759489500425,1.3952710969305673e-09,1.5970452062633303e-05,787.8870272833876,0.3991902628699972,0,0,,,,
2025-10-13T12:17:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,16,1.1,0.9209,0.9209,294.817,320.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9209,294.817,320.1,320.1,725643952128,787.96,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.18936111111111e-05,0.0051122266729091885,1.4200629646969967e-09,1.596871802875028e-05,787.9725834813769,0.40628327313337237,0,0,,,,
2025-10-13T12:17:51,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,17,1.1,0.921,0.921,326.971,355.0,1,stream_triad,cuda,fp32,0,57669,57669,0.921,326.971,355.0,355.0,725643952128,787.91,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.08252777777778e-05,0.005669787927656106,1.574941091015585e-09,1.5970452062633303e-05,787.8870272833876,0.4505942605063205,0,0,,,,
2025-10-13T12:17:52,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,18,1.1,0.921,0.921,296.184,321.6,1,stream_triad,cuda,fp32,0,57669,57669,0.921,296.184,321.6,321.6,725643952128,787.9,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.22733333333333e-05,0.005135930916090101,1.4266474766916946e-09,1.5970452062633303e-05,787.8870272833876,0.408167117125996,0,0,,,,
2025-10-13T12:17:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,19,1.1,0.921,0.921,295.858,321.2,1,stream_triad,cuda,fp32,0,57669,57669,0.921,295.858,321.2,321.2,725643952128,787.92,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.21827777777778e-05,0.005130277965631449,1.4250772126754026e-09,1.5970452062633303e-05,787.8870272833876,0.40771786098730156,0,0,,,,
2025-10-13T12:17:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,20,1.1,0.921,0.921,294.479,319.7,1,stream_triad,cuda,fp32,0,57669,57669,0.921,294.479,319.7,319.7,725643952128,787.86,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.17997222222222e-05,0.005106365638384573,1.4184348995512704e-09,1.5970452062633303e-05,787.8870272833876,0.4058174799588977,0,0,,,,
2025-10-13T12:17:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,21,1.1,0.9211,0.9211,326.626,354.6,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,326.626,354.6,354.6,725643952128,787.84,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,58,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.07294444444444e-05,0.00566380551075968,1.5732793085443557e-09,1.5972186096516326e-05,787.8014896623603,0.45011882072764076,0,0,,,,
2025-10-13T12:17:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,22,1.1,0.9211,0.9211,296.242,321.6,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,296.242,321.6,321.6,725643952128,787.83,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.22894444444445e-05,0.005136936655742254,1.4269268488172928e-09,1.5972186096516326e-05,787.8014896623603,0.4082470461322668,0,0,,,,
2025-10-13T12:17:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,23,1.1,0.9211,0.9211,295.501,320.8,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,295.501,320.8,320.8,725643952128,787.83,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.20836111111111e-05,0.0051240874646690596,1.4233576290747388e-09,1.5972186096516326e-05,787.8014896623603,0.4072258841728416,0,0,,,,
2025-10-13T12:17:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,24,1.1,0.9211,0.9211,294.325,319.5,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,294.325,319.5,319.5,725643952128,787.77,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.17569444444444e-05,0.00510369522620472,1.4176931183902e-09,1.5972186096516326e-05,787.8014896623603,0.40560525466638564,0,0,,,,
2025-10-13T12:17:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,25,1.1,0.921,0.921,324.781,352.6,1,stream_triad,cuda,fp32,0,57669,57669,0.921,324.781,352.6,352.6,725643952128,787.89,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.02169444444445e-05,0.005631812585617923,1.5643923848938675e-09,1.5970452062633303e-05,787.8870272833876,0.44757625147644065,0,0,,,,
2025-10-13T12:17:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,26,1.1,0.921,0.921,296.196,321.6,1,stream_triad,cuda,fp32,0,57669,57669,0.921,296.196,321.6,321.6,725643952128,787.86,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.22766666666667e-05,0.005136139000156063,1.4267052778211287e-09,1.5970452062633303e-05,787.8870272833876,0.40818365416177615,0,0,,,,
2025-10-13T12:18:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,27,1.1,0.9212,0.9212,295.527,320.8,1,stream_triad,cuda,fp32,0,57669,57669,0.9212,295.527,320.8,320.8,725643952128,787.68,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.20908333333333e-05,0.0051245383134786455,1.4234828648551793e-09,1.5973920130399348e-05,787.7159706122449,0.407261714417032,0,0,,,,
2025-10-13T12:18:01,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,28,1.1,0.9214,0.9214,294.946,320.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9214,294.946,320.1,320.1,725643952128,787.57,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.19294444444445e-05,0.0051144635766182875,1.4206843268384133e-09,1.5977388198165392e-05,787.5449882005644,0.40646104626800916,0,0,,,,
2025-10-13T12:18:02,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,29,1.1,0.9212,0.9212,332.18,360.6,1,stream_triad,cuda,fp32,0,57669,57669,0.9212,332.18,360.6,360.6,725643952128,787.7,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.22722222222222e-05,0.005760113752622726,1.6000315979507572e-09,1.5973920130399348e-05,787.7159706122449,0.4577727121212265,0,0,,,,
2025-10-13T12:18:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,30,1.1,0.9213,0.9213,296.753,322.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9213,296.753,322.1,322.1,725643952128,787.64,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,4,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.24313888888889e-05,0.005145797568884496,1.4293882135790265e-09,1.597565416428237e-05,787.6304701269945,0.40895124823923873,0,0,,,,
2025-10-13T12:18:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,31,1.1,0.9212,0.9212,295.374,320.6,1,stream_triad,cuda,fp32,0,57669,57669,0.9212,295.374,320.6,320.6,725643952128,787.69,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.20483333333334e-05,0.005121885241637622,1.422745900454895e-09,1.5973920130399348e-05,787.7159706122449,0.40705086721083494,0,0,,,,
2025-10-13T12:18:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,32,1.1,0.9212,0.9212,298.581,324.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9212,298.581,324.1,324.1,725643952128,787.74,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.29391666666667e-05,0.00517749570826614,1.43819325229615e-09,1.5973920130399348e-05,787.7159706122449,0.41147039002308367,0,0,,,,
2025-10-13T12:18:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,33,1.1,0.9212,0.9212,330.026,358.3,1,stream_triad,cuda,fp32,0,57669,57669,0.9212,330.026,358.3,358.3,725643952128,787.75,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.16738888888889e-05,0.005722762662782431,1.589656295217342e-09,1.5973920130399348e-05,787.7159706122449,0.4548043141986871,0,0,,,,
2025-10-13T12:18:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,34,1.1,0.9211,0.9211,295.37,320.7,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,295.37,320.7,320.7,725643952128,787.83,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.20472222222222e-05,0.005121815880282301,1.4227266334117503e-09,1.5972186096516326e-05,787.8014896623603,0.40704535486557486,0,0,,,,
2025-10-13T12:18:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,35,1.1,0.9211,0.9211,294.081,319.3,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,294.081,319.3,319.3,725643952128,787.78,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,4,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.16891666666667e-05,0.0050994641835301465,1.416517828758374e-09,1.5972186096516326e-05,787.8014896623603,0.4052690016055223,0,0,,,,
2025-10-13T12:18:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,36,1.1,0.9211,0.9211,298.023,323.5,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,298.023,323.5,323.5,725643952128,787.78,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,59,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.27841666666667e-05,0.005167819799198877,1.4355054997774658e-09,1.5972186096516326e-05,787.8014896623603,0.4107014178593061,0,0,,,,
2025-10-13T12:18:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,37,1.1,0.9211,0.9211,330.367,358.7,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,330.367,358.7,358.7,725643952128,787.81,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.17686111111111e-05,0.005728675718323536,1.5912988106454266e-09,1.5972186096516326e-05,787.8014896623603,0.4552742416321068,0,0,,,,
2025-10-13T12:18:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,38,1.1,0.9211,0.9211,295.594,320.9,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,295.594,320.9,320.9,725643952128,787.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.21094444444445e-05,0.00512570011618027,1.4238055878278527e-09,1.5972186096516326e-05,787.8014896623603,0.40735404620013793,0,0,,,,
2025-10-13T12:18:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,39,1.1,0.9211,0.9211,294.185,319.4,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,294.185,319.4,319.4,725643952128,787.79,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.17180555555556e-05,0.005101267578768489,1.4170187718801359e-09,1.5972186096516326e-05,787.8014896623603,0.4054123225822837,0,0,,,,
2025-10-13T12:18:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,40,1.1,0.9211,0.9211,330.792,359.1,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,330.792,359.1,359.1,725643952128,787.81,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.18866666666667e-05,0.005736045362326379,1.5933459339795497e-09,1.5972186096516326e-05,787.8014896623603,0.45585992831598754,0,0,,,,
2025-10-13T12:18:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,41,1.1,0.9211,0.9211,299.681,325.4,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,299.681,325.4,325.4,725643952128,787.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.32447222222222e-05,0.005196570080979382,1.4434916891609394e-09,1.5972186096516326e-05,787.8014896623603,0.4129862849695986,0,0,,,,
2025-10-13T12:18:14,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,42,1.1,0.9211,0.9211,295.126,320.4,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,295.126,320.4,320.4,725643952128,787.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.19794444444444e-05,0.005117584837607727,1.4215513437799241e-09,1.5972186096516326e-05,787.8014896623603,0.40670910180471154,0,0,,,,
2025-10-13T12:18:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,43,1.1,0.9211,0.9211,292.428,317.5,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,292.428,317.5,317.5,725643952128,787.78,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.123e-05,0.005070800603443791,1.4085557231788308e-09,1.5972186096516326e-05,787.8014896623603,0.4029910249268048,0,0,,,,
2025-10-13T12:18:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,44,1.1,0.921,0.921,331.236,359.6,1,stream_triad,cuda,fp32,0,57669,57669,0.921,331.236,359.6,359.6,725643952128,787.86,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,9.201e-05,0.005743744472766998,1.5954845757686104e-09,1.5970452062633303e-05,787.8870272833876,0.4564717986398536,0,0,,,,
2025-10-13T12:18:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,45,1.1,0.9211,0.9211,299.998,325.7,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,299.998,325.7,325.7,725643952128,787.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.33327777777778e-05,0.005202066968388562,1.4450186023301562e-09,1.5972186096516326e-05,787.8014896623603,0.41342313833145794,0,0,,,,
2025-10-13T12:18:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,46,1.1,0.9211,0.9211,295.055,320.3,1,stream_triad,cuda,fp32,0,57669,57669,0.9211,295.055,320.3,320.3,725643952128,787.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,0,0,0,0,1965,9501,60,0,sweep;repeats=50;passes=57669;grid=2624;block=256;dtype=fp32,8.19597222222222e-05,0.005116353673550782,1.421209353764106e-09,1.5972186096516326e-05,787.8014896623603,0.4066112576763456,0,0,,,,
