"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-15 20:50:04+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","0","1","413317","1.014","57,669","56.9","0","23279666708","22.96","41.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,014","1,6019166666666667e-05","0.0001395272877718555","3.875757993662652e-11","2.4533227522700496e-06","","","","","","","","22.958251191321498","2.4772261872710652","DE","0,1235999999999999","1,9799689999999986e-06","0,0783099722222222","1,2544604966898146e-06","0,06508","1,0425273666666667e-06","0,0518570416666666","8,307065932986102e-07","0,12261","1,9641100250000002e-06","0,0950131388888888","1,522031307384258e-06","0,1235999999999999","1,9799689999999986e-06","0,0783099722222222","1,2544604966898146e-06"
"2024-09-15 20:50:05+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","1","1","413317","1.056","59,854","56.7","0","23279666708","22.04","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,056","1,6626111111111112e-05","0.00014481378699642163","4.022605194345045e-11","2.5549396710031284e-06","","","","","","","","22.0451389280303","2.5710849193313976","DE","0,1235999999999999","2,054987333333332e-06","0,0783099722222222","1,3019902992746911e-06","0,06508","1,082027311111111e-06","0,0518570416666666","8,621809366435176e-07","0,12261","2,0385274833333336e-06","0,0950131388888888","1,5796990041820976e-06","0,1235999999999999","2,054987333333332e-06","0,0783099722222222","1,3019902992746911e-06"
"2024-09-15 20:50:06+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","2","1","413317","1.0487","59,393","56.6","0","23279666708","22.2","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0487","1,6498055555555555e-05","0.0001436984203408038","3.9916227872445496e-11","2.5372776827471406e-06","","","","","","","","22.198595125393346","2.551282230324618","DE","0,1235999999999999","2,039159666666665e-06","0,0783099722222222","1,2919622722762342e-06","0,06508","1,0736934555555554e-06","0,0518570416666666","8,555403543634248e-07","0,12261","2,0228265916666665e-06","0,0950131388888888","1,5675320438966035e-06","0,1235999999999999","2,039159666666665e-06","0,0783099722222222","1,2919622722762342e-06"
"2024-09-15 20:50:07+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","3","1","413317","1.1026","62,508","56.7","0","23279666708","21.11","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,1026","1,7363333333333334e-05","0.0001512350084801738","4.2009724577826055e-11","2.6676860617879258e-06","","","","","","","","21.113428902593867","2.68508998793008","DE","0,1235999999999999","2,146107999999998e-06","0,0783099722222222","1,3597221510185183e-06","0,06508","1,1300057333333334e-06","0,0518570416666666","9,004111001388878e-07","0,12261","2,1289183e-06","0,0950131388888888","1,6497448015740726e-06","0,1235999999999999","2,146107999999998e-06","0,0783099722222222","1,3597221510185183e-06"
"2024-09-15 20:50:08+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","4","1","413317","1.0232","57,8","56.5","0","23279666708","22.75","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0232","1,6055555555555554e-05","0.00013984423578028486","3.884562105007913e-11","2.4755816963734858e-06","","","","","","","","22.751824382329943","2.4828534156005406","DE","0,1235999999999999","1,9844666666666647e-06","0,0783099722222222","1,2573101095679008e-06","0,06508","1,0448955555555554e-06","0,0518570416666666","8,325936134259248e-07","0,12261","1,968571666666666e-06","0,0950131388888888","1,5254887299382702e-06","0,1235999999999999","1,9844666666666647e-06","0,0783099722222222","1,2573101095679008e-06"
"2024-09-15 20:50:09+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","5","1","413317","0.9953","56,505","56.8","0","23279666708","23.39","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9953","1,5695833333333333e-05","0.0001367110474526816","3.797529095907822e-11","2.408079028929369e-06","","","","","","","","23.389597817743393","2.4272254714274837","DE","0,1235999999999999","1,9400049999999983e-06","0,0783099722222222","1,2291402723379627e-06","0,06508","1,0214848333333333e-06","0,0518570416666666","8,139394831597212e-07","0,12261","1,9244661249999998e-06","0,0950131388888888","1,4913103924768506e-06","0,1235999999999999","1,9400049999999983e-06","0,0783099722222222","1,2291402723379627e-06"
"2024-09-15 20:50:10+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","6","1","413317","0.9815","55,714","56.8","0","23279666708","23.72","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9815","1,547611111111111e-05","0.00013479726214987527","3.744368393052091e-11","2.3746906127742145e-06","","","","","","","","23.718458184411613","2.3932473217434","DE","0,1235999999999999","1,912847333333332e-06","0,0783099722222222","1,2119338312191355e-06","0,06508","1,007185311111111e-06","0,0518570416666666","8,025453387268509e-07","0,12261","1,8975259833333333e-06","0,0950131388888888","1,4704338944598752e-06","0,1235999999999999","1,912847333333332e-06","0,0783099722222222","1,2119338312191355e-06"
"2024-09-15 20:50:11+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","7","1","413317","0.9823","55,863","56.9","0","23279666708","23.7","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9823","1,55175e-05","0.0001351577602663331","3.754382229620364e-11","2.376626173131035e-06","","","","","","","","23.699141512776137","2.39964775701891","DE","0,1235999999999999","1,9179629999999984e-06","0,0783099722222222","1,215174993958333e-06","0,06508","1,0098789e-06","0,0518570416666666","8,046916440624989e-07","0,12261","1,9026006749999998e-06","0,0950131388888888","1,474366382708332e-06","0,1235999999999999","1,9179629999999984e-06","0,0783099722222222","1,215174993958333e-06"
"2024-09-15 20:50:12+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","8","1","413317","1.0118","57,387","56.7","0","23279666708","23.01","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","1,0118","1,5940833333333335e-05","0.00013884500274607625","3.856805631835451e-11","2.4479999612887928e-06","","","","","","","","23.00817029847796","2.4651126117831876","DE","0,1235999999999999","1,9702869999999986e-06","0,0783099722222222","1,2483262155324073e-06","0,06508","1,0374294333333335e-06","0,0518570416666666","8,266444583680546e-07","0,12261","1,954505575e-06","0,0950131388888888","1,5145886115046285e-06","0,1235999999999999","1,9702869999999986e-06","0,0783099722222222","1,2483262155324073e-06"
"2024-09-15 20:50:13+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","2","9","1","413317","0.9772","55,524","56.8","0","23279666708","23.82","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=413317","0,9772","1,5423333333333332e-05","0.0001343375665651304","3.731599071253622e-11","2.364286975856304e-06","","","","","","","","23.82282716741711","2.385085692868589","DE","0,1235999999999999","1,9063239999999984e-06","0,0783099722222222","1,207800804907407e-06","0,06508","1,0037505333333331e-06","0,0518570416666666","7,998084393055545e-07","0,12261","1,8910548999999999e-06","0,0950131388888888","1,4654193121296282e-06","0,1235999999999999","1,9063239999999984e-06","0,0783099722222222","1,207800804907407e-06"
