timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-15T22:20:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,0,1,429787,1.0117,65.591,64.8,0,24207322988,23.93,41.5,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0117,1.8219722222222222e-05,0.0001526128058782606,4.239244607729461e-11,2.3539567274021785e-06,,,,,,,,23.92737272709301,2.7095519827828385
2025-10-15T22:20:14,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,1,1,429787,1.0128,65.83,65.0,0,24207322988,23.9,41.4,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0128,1.828611111111111e-05,0.00015316889528999247,4.254691535833124e-11,2.356516134736509e-06,,,,,,,,23.90138525671406,2.7194250282293955
2025-10-15T22:20:15,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,2,1,429787,1.0125,65.837,65.0,0,24207322988,23.91,41.2,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0125,1.8288055555555556e-05,0.00015318518242757458,4.2551439563215164e-11,2.355818114554419e-06,,,,,,,,23.908467148641975,2.719714196924483
2025-10-15T22:20:16,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,3,1,429787,1.0133,65.97,65.1,0,24207322988,23.89,41.2,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0133,1.8324999999999998e-05,0.00015349463804163459,4.2637399456009607e-11,2.3576795017066596e-06,,,,,,,,23.88959142208625,2.7252084021311442
2025-10-15T22:20:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,4,1,429787,1.018,64.24,63.1,0,24207322988,23.78,41.0,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.018,1.7844444444444444e-05,0.00014946938832491444,4.1519274534698456e-11,2.3686151512260723e-06,,,,,,,,23.779295666011787,2.653742424630964
2025-10-15T22:20:18,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,5,1,429787,1.0175,63.824,62.7,0,24207322988,23.79,41.0,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0175,1.7728888888888887e-05,0.00014850146700574936,4.1250407501597046e-11,2.3674517842559223e-06,,,,,,,,23.790980823587223,2.6365575421800536
2025-10-15T22:20:19,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,6,1,429787,1.0161,64.131,63.1,0,24207322988,23.82,40.9,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0161,1.7814166666666666e-05,0.00014921577432542167,4.1448826201506015e-11,2.3641943567395013e-06,,,,,,,,23.823760444838108,2.649239654950317
2025-10-15T22:20:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,7,1,429787,1.0125,65.33,64.5,0,24207322988,23.91,41.1,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0125,1.8147222222222222e-05,0.00015200552831984214,4.2223757866622815e-11,2.355818114554419e-06,,,,,,,,23.908467148641975,2.6987701214374358
2025-10-15T22:20:21,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,8,1,429787,1.0175,63.81,62.7,0,24207322988,23.79,40.9,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0175,1.7725e-05,0.00014846889273058516,4.124135909182921e-11,2.3674517842559223e-06,,,,,,,,23.790980823587223,2.635979204789879
2025-10-15T22:20:22,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,9,1,429787,1.0183,63.725,62.6,0,24207322988,23.77,40.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0183,1.770138888888889e-05,0.0001482711203456596,4.118642231823878e-11,2.3693131714081627e-06,,,,,,,,23.772290079544337,2.632467870635246
2025-10-15T22:20:23,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,10,1,429787,1.0185,64.113,62.9,0,24207322988,23.77,40.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0185,1.7809166666666665e-05,0.00014917389311449626,4.143719253180452e-11,2.3697785181962228e-06,,,,,,,,23.767621981345116,2.6484960783058065
2025-10-15T22:20:24,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,11,1,429787,1.0185,63.866,62.7,0,24207322988,23.77,40.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0185,1.7740555555555555e-05,0.000148599189831242,4.127755273090056e-11,2.3697785181962228e-06,,,,,,,,23.767621981345116,2.638292554350578
2025-10-15T22:20:25,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,12,1,429787,1.0212,64.149,62.8,0,24207322988,23.7,40.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0212,1.7819166666666667e-05,0.00014925765553634707,4.146045987120752e-11,2.376060699835035e-06,,,,,,,,23.704781617704658,2.6499832315948275
2025-10-15T22:20:26,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,8,13,1,429787,1.0184,63.747,62.6,0,24207322988,23.77,40.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=429787,1.0184,1.77075e-05,0.00014832230849234622,4.120064124787395e-11,2.3695458448021925e-06,,,,,,,,23.769955801256874,2.633376686534092
