"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-13 11:45:50+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","0","1.1","0.8351","0,8351","236,07","282.7","1","stream_triad","cuda","fp32","0","52177","52177","0.8351","236.07","282.7","282.7","656538599424","786.21","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1980","9501","55","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","6,5575e-05","0.004524407305901068","1,256779807194741e-09","1.6005136362765203e-05","786.1796185175428","0.35956758704988695","0","0","","","","","DE","0,09499","6,22896925e-06","0,0783099722222222","5,135176428472223e-06","0,11611","7,61391325e-06","0,0950131388888888","6,230486582638888e-06","0,11611","7,61391325e-06","0,0950131388888888","6,230486582638888e-06","0,09499","6,22896925e-06","0,0783099722222222","5,135176428472223e-06","264,23","1,7326882249999998e-05","22,62","1,4833065e-06","723,06","4,741465949999999e-05","3,3207892845506644e-10","0,0","2,8428359238745045e-11","0,0","9,087272073902295e-10","0,0"
"2024-09-13 11:45:51+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","1","1.1","0.8323","0,8323","292,925","351.9","1","stream_triad","cuda","fp32","0","52177","52177","0.8323","292.925","351.9","351.9","656538599424","788.83","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1980","9501","55","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","8,13680555555556e-05","0.0056140636678996495","1,559462129972125e-09","1.5951472871188455e-05","788.8244616412351","0.4461656942287802","0","0","","","","","DE","0,09499","7,729151597222226e-06","0,0783099722222222","6,371930170331794e-06","0,11611","9,44764493055556e-06","0,0950131388888888","7,731034363618829e-06","0,11611","9,44764493055556e-06","0,0950131388888888","7,731034363618829e-06","0,09499","7,729151597222226e-06","0,0783099722222222","6,371930170331794e-06","264,23","2,1499881319444455e-05","22,62","1,8405454166666677e-06","723,06","5,883398625000003e-05","4,1205667860253457e-10","4,1205667860253457e-10","3,527503337996947e-11","3,527503337996947e-11","1,1275846876976445e-09","1,1275846876976445e-09"
"2024-09-13 11:45:52+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","2","1.1","0.8323","0,8323","260,336","312.8","1","stream_triad","cuda","fp32","0","52177","52177","0.8323","260.336","312.8","312.8","656538599424","788.84","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1980","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,23155555555556e-05","0.004989478122544417","1,3859661451512266e-09","1.5951472871188455e-05","788.8244616412351","0.39652809481179047","0","0","","","","","DE","0,09499","6,869254622222226e-06","0,0783099722222222","5,663029146790127e-06","0,11611","8,39655915555556e-06","0,0950131388888888","6,870927923827164e-06","0,11611","8,39655915555556e-06","0,0950131388888888","6,870927923827164e-06","0,09499","6,869254622222226e-06","0,0783099722222222","5,663029146790127e-06","264,23","1,9107939244444456e-05","22,62","1,6357778666666677e-06","723,06","5,228848560000002e-05","3,6621383453330867e-10","7,324276690666173e-10","3,1350554203320746e-11","6,270110840664149e-11","1,0021366809130458e-09","2,0042733618260916e-09"
"2024-09-13 11:45:53+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","3","1.1","0.8324","0,8324","261,09","313.7","1","stream_triad","cuda","fp32","0","52177","52177","0.8324","261.09","313.7","313.7","656538599424","788.77","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1980","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,2525e-05","0.005003928934204726","1,3899802595013128e-09","1.5953389424459054e-05","788.7296965689571","0.3976765421394289","0","0","","","","","DE","0,09499","6,88914975e-06","0,0783099722222222","5,679430735416668e-06","0,11611","8,42087775e-06","0,0950131388888888","6,890827897916666e-06","0,11611","8,42087775e-06","0,0950131388888888","6,890827897916666e-06","0,09499","6,88914975e-06","0,0783099722222222","5,679430735416668e-06","264,23","1,9163280750000002e-05","22,62","1,6405155000000001e-06","723,06","5,2439926499999995e-05","3,672744839680319e-10","1,1018234519040956e-09","3,14413534699197e-11","9,43240604097591e-11","1,0050391264350192e-09","3,0151173793050576e-09"
"2024-09-13 11:45:53+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","4","1.1","0.8324","0,8324","262,797","315.7","1","stream_triad","cuda","fp32","0","52177","52177","0.8324","262.797","315.7","315.7","656538599424","788.71","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1980","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,29991666666667e-05","0.005036644498533837","1,3990679162593992e-09","1.5953389424459054e-05","788.7296965689571","0.4002765415933797","0","0","","","","","DE","0,09499","6,93419084166667e-06","0,0783099722222222","5,71656271391204e-06","0,11611","8,47593324166667e-06","0,0950131388888888","6,93587996127315e-06","0,11611","8,47593324166667e-06","0,0950131388888888","6,93587996127315e-06","0,09499","6,93419084166667e-06","0,0783099722222222","5,71656271391204e-06","264,23","1,9288569808333342e-05","22,62","1,6512411500000008e-06","723,06","5,278277745000002e-05","3,6967571551322106e-10","1,4787028620528842e-09","3,1646916265787605e-11","1,2658766506315042e-10","1,011610047530521e-09","4,046440190122084e-09"
"2024-09-13 11:45:54+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","5","1.1","0.8326","0,8326","255,229","306.6","1","stream_triad","cuda","fp32","0","52177","52177","0.8326","255.229","306.6","306.6","656538599424","788.58","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1965","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,08969444444445e-05","0.004891599747014969","1,358777707504158e-09","1.595722253100025e-05","788.5402347153495","0.38874942040562377","0","0","","","","","DE","0,09499","6,734500752777784e-06","0,0783099722222222","5,551937750084882e-06","0,11611","8,231844219444453e-06","0,0950131388888888","6,736141229297844e-06","0,11611","8,231844219444453e-06","0,0950131388888888","6,736141229297844e-06","0,09499","6,734500752777784e-06","0,0783099722222222","5,551937750084882e-06","264,23","1,8733099630555574e-05","22,62","1,6036888833333346e-06","723,06","5,126274465000004e-05","3,5902983365382367e-10","1,7951491682691183e-09","3,0735551743744054e-11","1,5367775871872027e-10","9,824778091879564e-10","4,912389045939783e-09"
"2024-09-13 11:45:55+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","6","1.1","0.833","0,833","289,063","347.0","1","stream_triad","cuda","fp32","0","52177","52177","0.833","289.063","347.0","347.0","656538599424","788.2","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1965","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","8,02952777777778e-05","0.005540046380589149","1,5389017723858744e-09","1.5964888744082643e-05","788.161583942377","0.4402833287389396","0","0","","","","","DE","0,09499","7,627248436111114e-06","0,0783099722222222","6,287920972353398e-06","0,11611","9,323084702777782e-06","0,0950131388888888","7,629106379621915e-06","0,11611","9,323084702777782e-06","0,0950131388888888","7,629106379621915e-06","0,09499","7,627248436111114e-06","0,0783099722222222","6,287920972353398e-06","264,23","2,1216421247222232e-05","22,62","1,816279183333334e-06","723,06","5,8058303550000015e-05","4,066240153175196e-10","2,4397440919051176e-09","3,4809958091368486e-11","2,0885974854821093e-10","1,1127183155413303e-09","6,676309893247982e-09"
"2024-09-13 11:45:56+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","7","1.1","0.833","0,833","259,029","311.0","1","stream_triad","cuda","fp32","0","52177","52177","0.833","259.029","311.0","311.0","656538599424","788.19","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1965","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,19525e-05","0.004964428771297698","1,3790079920271384e-09","1.5964888744082643e-05","788.161583942377","0.39453735123457095","0","0","","","","","DE","0,09499","6,834767975000001e-06","0,0783099722222222","5,634598276319445e-06","0,11611","8,354404775e-06","0,0950131388888888","6,836432875902776e-06","0,11611","8,354404775e-06","0,0950131388888888","6,836432875902776e-06","0,09499","6,834767975000001e-06","0,0783099722222222","5,634598276319445e-06","264,23","1,9012009075000002e-05","22,62","1,62756555e-06","723,06","5,2025974649999994e-05","3,643752817333308e-10","2,5506269721333156e-09","3,119316077965387e-11","2,183521254575771e-10","9,971055187151426e-10","6,979738631005998e-09"
"2024-09-13 11:45:57+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","8","1.1","0.8329","0,8329","258,651","310.5","1","stream_triad","cuda","fp32","0","52177","52177","0.8329","258.651","310.5","310.5","656538599424","788.23","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1965","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","7,18475e-05","0.004957184199934838","1,3769956110930102e-09","1.5962972190812043e-05","788.2562125393205","0.39396160443105993","0","0","","","","","DE","0,09499","6,824794025e-06","0,0783099722222222","5,626375729236112e-06","0,11611","8,342213225e-06","0,0950131388888888","6,826456496319444e-06","0,11611","8,342213225e-06","0,0950131388888888","6,826456496319444e-06","0,09499","6,824794025e-06","0,0783099722222222","5,626375729236112e-06","264,23","1,8984264925e-05","22,62","1,62519045e-06","723,06","5,195005335e-05","3,638435503191061e-10","2,910748402552849e-09","3,114764072292389e-11","2,4918112578339113e-10","9,956504465569119e-10","7,965203572455295e-09"
"2024-09-13 11:45:58+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","9","1.1","0.833","0,833","292,936","351.7","1","stream_triad","cuda","fp32","0","52177","52177","0.833","292.936","351.7","351.7","656538599424","788.16","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","0","0","0","0","1965","9501","56","0","sweep;repeats=50;passes=52177;grid=2624;block=256;dtype=fp32","8,13711111111111e-05","0.005614274488759415","1,5595206913220594e-09","1.5964888744082643e-05","788.161583942377","0.44618244876539026","0","0","","","","","DE","0,09499","7,729441844444445e-06","0,0783099722222222","6,372169450802469e-06","0,11611","9,44799971111111e-06","0,0950131388888888","7,731324681543208e-06","0,11611","9,44799971111111e-06","0,0950131388888888","7,731324681543208e-06","0,09499","7,729441844444445e-06","0,0783099722222222","6,372169450802469e-06","264,23","2,150068868888889e-05","22,62","1,8406145333333334e-06","723,06","5,8836195599999993e-05","4,1207215226802777e-10","3,70864937041225e-09","3,5276358037704984e-11","3,1748722233934487e-10","1,1276270310673283e-09","1,0148643279605954e-08"
