schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T01:59:26,"20260718_092807_session5",1,1,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.002109,1.002109,1.002109,99.762013,100.562907,0.800894,1.117366e+00,100.351255,1.479388e-10,11.134546,11.134546,6.797604e+11,678.33,1.220657e+08,100.35,in_range,,,,1719,1849,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:27,"20260718_092807_session5",2,2,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.006439,1.006439,1.006439,100.135974,100.932614,0.796640,1.121473e+00,100.286909,1.484826e-10,11.182651,11.182651,6.797604e+11,675.41,1.220657e+08,100.29,in_range,,,,1779,1849,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:28,"20260718_092807_session5",3,3,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.004692,1.004692,1.004692,100.341052,101.146918,0.805866,1.123855e+00,100.674520,1.487979e-10,11.163248,11.163248,6.797604e+11,676.59,1.220657e+08,100.67,in_range,,,,1909,1849,,78,76,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:30,"20260718_092807_session5",4,4,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.005637,1.005637,1.005637,100.302050,101.095126,0.793076,1.123279e+00,100.528408,1.487217e-10,11.173749,11.173749,6.797604e+11,675.95,1.220657e+08,100.53,in_range,,,,1917,1849,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:31,"20260718_092807_session5",5,5,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.004040,1.004040,1.004040,100.173816,100.959839,0.786023,1.121776e+00,100.553579,1.485227e-10,11.156003,11.156003,6.797604e+11,677.03,1.220657e+08,100.55,in_range,,,,1923,1719,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:32,"20260718_092807_session5",6,6,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.004324,1.004324,1.004324,100.324450,101.095570,0.771120,1.123284e+00,100.660346,1.487224e-10,11.159152,11.159152,6.797604e+11,676.83,1.220657e+08,100.66,in_range,,,,1909,1720,,78,78,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:33,"20260718_092807_session5",7,7,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.005312,1.005312,1.005312,100.465197,101.245176,0.779979,1.124946e+00,100.710250,1.489425e-10,11.170128,11.170128,6.797604e+11,676.17,1.220657e+08,100.71,in_range,,,,1779,1720,,77,77,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:34,"20260718_092807_session5",8,8,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.003131,1.003131,1.003131,100.447070,101.238676,0.791606,1.124874e+00,100.922730,1.489329e-10,11.145895,11.145895,6.797604e+11,677.64,1.220657e+08,100.92,in_range,,,,2029,1849,,77,77,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:35,"20260718_092807_session5",9,9,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.004206,1.004206,1.004206,100.596361,101.388044,0.791683,1.126534e+00,100.963381,1.491526e-10,11.157846,11.157846,6.797604e+11,676.91,1.220657e+08,100.96,in_range,,,,2200,1992,,77,77,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:36,"20260718_092807_session5",10,10,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",90,1.005102,1.005102,1.005102,100.425463,101.234282,0.808819,1.124825e+00,100.720418,1.489264e-10,11.167799,11.167799,6.797604e+11,676.31,1.220657e+08,100.72,in_range,,,,2049,1720,,77,76,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:39,"20260718_092807_session5",11,11,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.033167,1.033167,1.033167,144.635616,145.007926,0.372310,3.887612e-01,140.352910,1.050883e-10,2.769883,2.769883,1.379867e+12,1335.57,3.883008e+07,140.35,in_range,,,,2234,2120,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:40,"20260718_092807_session5",12,12,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.033029,1.033029,1.033029,144.804622,145.183527,0.378905,3.892320e-01,140.541586,1.052156e-10,2.769515,2.769515,1.379867e+12,1335.75,3.883008e+07,140.54,in_range,,,,2435,2235,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:41,"20260718_092807_session5",13,13,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.032656,1.032656,1.032656,145.323664,145.693603,0.369939,3.905995e-01,141.086277,1.055852e-10,2.768515,2.768515,1.379867e+12,1336.23,3.883008e+07,141.09,in_range,,,,2435,2235,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:42,"20260718_092807_session5",14,14,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.037500,1.037500,1.037500,146.041985,146.430544,0.388559,3.925752e-01,141.137845,1.061193e-10,2.781502,2.781502,1.379867e+12,1329.99,3.883008e+07,141.14,in_range,,,,2435,2234,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:43,"20260718_092807_session5",15,15,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.037729,1.037729,1.037729,146.067741,146.464685,0.396944,3.926667e-01,141.139639,1.061440e-10,2.782115,2.782115,1.379867e+12,1329.70,3.883008e+07,141.14,in_range,,,,2434,2235,,80,79,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:44,"20260718_092807_session5",16,16,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.037091,1.037091,1.037091,146.074760,146.466685,0.391925,3.926721e-01,141.228450,1.061455e-10,2.780404,2.780404,1.379867e+12,1330.52,3.883008e+07,141.23,in_range,,,,2396,2234,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:45,"20260718_092807_session5",17,17,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.033523,1.033523,1.033523,145.834709,146.221937,0.387228,3.920159e-01,141.479178,1.059681e-10,2.770838,2.770838,1.379867e+12,1335.11,3.883008e+07,141.48,in_range,,,,2434,2235,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:46,"20260718_092807_session5",18,18,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.033208,1.033208,1.033208,146.128776,146.522063,0.393287,3.928205e-01,141.812729,1.061856e-10,2.769995,2.769995,1.379867e+12,1335.52,3.883008e+07,141.81,in_range,,,,2435,2349,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T01:59:47,"20260718_092807_session5",19,19,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",373,1.035242,1.035242,1.035242,146.361320,146.758998,0.397678,3.934558e-01,141.762990,1.063573e-10,2.775448,2.775448,1.379867e+12,1332.89,3.883008e+07,141.76,in_range,,,,2549,2235,,80,80,80,,-1,-1,-1.000000,-1,t
