metric,policy,lower_is_better,problem_size,platform_a,platform_a_label,platform_b,platform_b_label,a_median,b_median,a_over_b_ratio,ratio_ci95_low,ratio_ci95_high,classification,probability_a_better,cliffs_delta_a_minus_b,a_configuration,b_configuration,a_selection_status,b_selection_status,energy_domain_a,energy_domain_b,inference_scope
efficiency_gflop_per_j,efficiency_opt,False,512,AMD,AMD CPU,5060ti,RTX 5060 Ti,3.974530019029408,36.60702876569246,0.1085728657321207,0.10733555841297668,0.11520356296925836,clear_5060ti,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,512,INTEL,Intel CPU,3090,RTX 3090,6.729212248231771,35.68179792447602,0.18858949491488067,0.17363372946097794,0.20419380721925,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,512,INTEL,Intel CPU,5060ti,RTX 5060 Ti,6.729212248231771,36.60702876569246,0.18382295627713668,0.18094458227747695,0.19903287462256483,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,512,INTEL,Intel CPU,AMD,AMD CPU,6.729212248231771,3.974530019029408,1.6930837648761965,1.5956360336371642,1.8331732636921825,clear_INTEL,1.0,1.0,8T,16T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,52.99140814595489,38.15173546601768,1.3889645516428768,1.3370276202070581,1.411037427452549,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,AMD,AMD CPU,3090,RTX 3090,4.842576847316118,52.99140814595489,0.09138418880996989,0.0896885188725677,0.09275501673077792,clear_3090,0.0,-1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,4.842576847316118,38.15173546601768,0.1269293988376878,0.12180727349833732,0.1279048737039303,clear_5060ti,0.0,-1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,3090,RTX 3090,8.174122423088233,52.99140814595489,0.1542537311062606,0.1480878236057574,0.16165915562972355,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.174122423088233,38.15173546601768,0.21425296446524814,0.20112021313842007,0.22498532674110866,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,AMD,AMD CPU,8.174122423088233,4.842576847316118,1.6879695833053314,1.6217276953664208,1.772520592222404,clear_INTEL,1.0,1.0,8T,16T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,66.71341743421486,36.29949249838231,1.8378608857186627,1.8135168270176678,1.8679918261157953,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,AMD,AMD CPU,3090,RTX 3090,8.59516478528906,66.71341743421486,0.12883712326331698,0.12655820178658372,0.13056347343650046,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,8.59516478528906,36.29949249838231,0.23678470947416425,0.23259636883045198,0.24069501786191655,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,3090,RTX 3090,8.060134451175394,66.71341743421486,0.12081729225044387,0.11939111661176484,0.124793219912895,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.060134451175394,36.29949249838231,0.2220453757455313,0.21783776805759278,0.2293525776807971,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,AMD,AMD CPU,8.060134451175394,8.59516478528906,0.9377521725901765,0.9253529265917035,0.9686122815536867,clear_AMD,0.0,-1.0,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,76.40680319809323,35.38529767241546,2.159281063718619,2.1123713238361295,2.1893709190225543,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,AMD,AMD CPU,3090,RTX 3090,9.69530393658783,76.40680319809323,0.12689058474873846,0.12305770097865348,0.13236850116760826,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.69530393658783,35.38529767241546,0.2739924368121336,0.2657161634679546,0.28582079800403243,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,3090,RTX 3090,7.888194307673257,76.40680319809323,0.10323942342178911,0.09892631035546322,0.10599217226326436,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,7.888194307673257,35.38529767241546,0.22292293202389768,0.21341492985428023,0.22903543806408333,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,AMD,AMD CPU,7.888194307673257,9.69530393658783,0.8136098011228962,0.7669618393484838,0.8405503762711366,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,80.29368613321891,35.42001436036866,2.2669015691608316,2.2513276273582754,2.283640308338658,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,AMD,AMD CPU,3090,RTX 3090,9.449637200946334,80.29368613321891,0.11768842179281706,0.11604963696489891,0.11997676553980413,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.449637200946334,35.42001436036866,0.26678806803419886,0.263319743113982,0.2719755180650232,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,3090,RTX 3090,7.592897948907004,80.29368613321891,0.09456407240177368,0.09160297014877204,0.10017833790712204,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,7.592897948907004,35.42001436036866,0.21436744411381925,0.2076549167700442,0.22709443139757898,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,AMD,AMD CPU,7.592897948907004,9.449637200946334,0.8035121124170368,0.7776352116136783,0.8512165970198801,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,78.74139550288083,30.13753969200829,2.6127346925987145,2.558472504883362,2.6229044129210837,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,AMD,AMD CPU,3090,RTX 3090,9.5493197018504,78.74139550288083,0.12127445342902297,0.11958757481408362,0.12483682379171092,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.5493197018504,30.13753969200829,0.31685797179995545,0.3113027934237187,0.3243973519350743,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,3090,RTX 3090,7.618254735467695,78.74139550288083,0.09675031394622634,0.09370221510128626,0.1075717073114809,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,7.618254735467695,30.13753969200829,0.25278290176712276,0.24399566070458933,0.28105633163478094,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,AMD,AMD CPU,7.618254735467695,9.5493197018504,0.7977798391220982,0.7585518859476321,0.8870104483665083,clear_AMD,0.0,-1.0,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0009341966020311,0.0003301833153612,2.8293270997329074,2.784476733549516,2.8506262208218107,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,AMD,AMD CPU,3090,RTX 3090,0.0004390853733376,0.0009341966020311,0.4700138839971745,0.4687213341921156,0.48197384110342145,clear_AMD,1.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0004390853733376,0.0003301833153612,1.3298230192439249,1.319003570069403,1.3595162322585643,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,3090,RTX 3090,0.0001315633664435,0.0009341966020311,0.14083049130928027,0.13853956799145226,0.19981797747267513,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0001315633664435,0.0003301833153612,0.39845552553004643,0.3917805051369826,0.5653504186772594,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,AMD,AMD CPU,0.0001315633664435,0.0004390853733376,0.2996304920007999,0.291928005906965,0.4251320743407579,clear_INTEL,1.0,-1.0,16T,8T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0010086930828564,0.0004243214979824,2.3771906152589954,2.3432094885761616,2.4072311031389755,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,AMD,AMD CPU,3090,RTX 3090,0.0015195568035815,0.0010086930828564,1.5064610131740417,1.4881403116923098,1.5131412759902154,clear_3090,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0015195568035815,0.0004243214979824,3.5811449827708897,3.514299700840841,3.626399806578807,clear_5060ti,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,3090,RTX 3090,0.0011816319297914,0.0010086930828564,1.1714484315142466,0.9994827701702655,1.2220358348256641,uncertain_3090_advantage,0.16,0.68,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0011816319297914,0.0004243214979824,2.7847562176555374,2.375961061361819,2.904733229762632,clear_5060ti,0.0,1.0,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,AMD,AMD CPU,0.0011816319297914,0.0015195568035815,0.7776161621641045,0.6634640800058961,0.8144801830971258,clear_INTEL,1.0,-1.0,4T,4T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0021616795683107,0.0012476624035895,1.7325837198360634,1.7133068204536621,1.741742874542092,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,AMD,AMD CPU,3090,RTX 3090,0.0104298685214075,0.0021616795683107,4.824891105187338,4.78079114002753,4.8913068972840765,clear_3090,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0104298685214075,0.0012476624035895,8.359527778829413,8.258550438147818,8.471956462099213,clear_5060ti,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,3090,RTX 3090,0.0055139437543533,0.0021616795683107,2.5507683170000597,2.41324705864778,2.6368069380802623,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0055139437543533,0.0012476624035895,4.419419659107938,4.1811525657554105,4.5684887732686414,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,AMD,AMD CPU,0.0055139437543533,0.0104298685214075,0.5286685774644069,0.5001661189934938,0.5465008184838364,clear_INTEL,1.0,-1.0,8T,4T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0075230361588889,0.007332893847194,1.0259300510353984,0.9445704332988899,1.039743937286208,uncertain_5060ti_advantage,0.2,0.6,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,AMD,AMD CPU,3090,RTX 3090,0.0675389177373864,0.0075230361588889,8.977614398089166,8.460895631314724,9.750892122931084,clear_3090,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0675389177373864,0.007332893847194,9.210404397607746,8.680287086839895,9.31657704851612,clear_5060ti,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,3090,RTX 3090,0.0398910669031931,0.0075230361588889,5.302522287635094,4.897308168245598,5.759249675189048,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0398910669031931,0.007332893847194,5.4400169611698095,5.02429561898428,5.5265539725666315,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,AMD,AMD CPU,0.0398910669031931,0.0675389177373864,0.590638231105549,0.5455021736384625,0.6267093365399596,clear_INTEL,1.0,-1.0,8T,16T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0405251289432649,0.0562879675529517,0.719960778565006,0.708698423262503,0.7479277053716626,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,AMD,AMD CPU,3090,RTX 3090,0.4434588682242991,0.0405251289432649,10.942812022761006,10.781088023546015,11.149699120584563,clear_3090,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.4434588682242991,0.0562879675529517,7.878395463597521,7.8183103664584745,8.20969036806862,clear_5060ti,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,3090,RTX 3090,0.2627173336594912,0.0405251289432649,6.48282536071125,6.1858544052430675,6.752749656597166,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.2627173336594912,0.0562879675529517,4.667379993998637,4.444734305498524,4.972150657536119,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,AMD,AMD CPU,0.2627173336594912,0.4434588682242991,0.5924277367852979,0.5641683399266972,0.6166263318171027,clear_INTEL,1.0,-1.0,8T,16T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,0.2575174506828528,0.47328125,0.5441108234962886,0.5353342482656083,0.5514147898172534,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,AMD,AMD CPU,3090,RTX 3090,1.998782991735537,0.2575174506828528,7.761738035365807,7.659109961457559,7.901502912362088,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,1.998782991735537,0.47328125,4.223245674185354,4.154635226283274,4.299293256503658,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,3090,RTX 3090,2.131461861842105,0.2575174506828528,8.276960866885561,8.013255853947792,8.37583254415647,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,2.131461861842105,0.47328125,4.503583993327657,4.360099241577988,4.5905721901062435,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,AMD,AMD CPU,2.131461861842105,1.998782991735537,1.0663798274525857,1.0324048321955677,1.0806687602785667,clear_AMD,0.0,1.0,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,1.798779005524862,3.884069444444444,0.46311710726432426,0.4567522073630403,0.473401616806637,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,AMD,AMD CPU,3090,RTX 3090,14.17582722222222,1.798779005524862,7.88080535667909,7.5546673957860655,8.126269157047453,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,14.17582722222222,3.884069444444444,3.6497357796984113,3.4986957106805483,3.7634142648631155,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,3090,RTX 3090,17.423373222222224,1.798779005524862,9.68622224781765,9.434658981383933,10.10853428584153,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,17.423373222222224,3.884069444444444,4.48585522772865,4.366136561453007,4.685707793183917,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,AMD,AMD CPU,17.423373222222224,14.17582722222222,1.2290904050318212,1.1896966894907794,1.3038458352106235,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,13.693625,31.0421,0.4411307546847668,0.4378973327579322,0.44418235171457804,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,AMD,AMD CPU,3090,RTX 3090,116.35490383333334,13.693625,8.497012575803216,8.334947149981591,8.617002397883123,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,116.35490383333334,31.0421,3.7482935701300275,3.676801526529026,3.7976643459170263,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,3090,RTX 3090,144.80790275,13.693625,10.574840683164611,9.982197957078567,10.916676592209878,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,144.80790275,31.0421,4.66488745123558,4.403454518218806,4.815681783771073,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,AMD,AMD CPU,144.80790275,116.35490383333334,1.2445363107121186,1.1747891235920591,1.2859499995182704,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,111.708625,291.865,0.38274073629931643,0.38125674541311905,0.3908582164128392,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,AMD,AMD CPU,3090,RTX 3090,921.1224775,111.708625,8.245759694025416,8.010456927905269,8.362072745054377,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,921.1224775,291.865,3.155988136638514,3.0826392201874153,3.212306542456514,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,3090,RTX 3090,1154.6073645,111.708625,10.335883773522411,9.296124650178086,10.672106298864568,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1154.6073645,291.865,3.955963765782125,3.558005593339386,4.098433542269922,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,AMD,AMD CPU,1154.6073645,921.1224775,1.2534786553398378,1.1273824359584146,1.3183013825754786,clear_AMD,0.0,1.0,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
