problem_size,platform,platform_label,configuration,num_threads,energy_domain,runtime_s_median,energy_j_median,throughput_gflops_median,efficiency_gflop_per_j_median,edp_j_s_median,runtime_penalty_vs_global_best_pct,energy_penalty_vs_global_best_pct,pareto_strict,pareto_practical_2pct,tradeoff_class
64,INTEL,Intel CPU,4T,4,CPU package RAPL,2.685753448289805e-06,0.0001673816350915,195.2107704949047,3.1322910647479056,4.554999880734155e-10,8.469850173692217,27.225108034448333,False,False,dominated
64,INTEL,Intel CPU,8T,8,CPU package RAPL,2.718807614968793e-06,0.0001642191003875,192.8374766619954,3.192612788420242,4.5015620879452327e-10,9.80481281129737,24.821297012055442,False,False,dominated
64,INTEL,Intel CPU,10T,10,CPU package RAPL,2.615265488467808e-06,0.0001609739104985,200.47219003649292,3.2569749866695665,4.209896027831605e-10,5.623044393433485,22.354660609593324,False,False,dominated
64,INTEL,Intel CPU,16T,16,CPU package RAPL,2.476036837876259e-06,0.0001315633664435,211.7448302787333,3.9850606910788953,3.229599081398164e-10,0.0,0.0,True,True,dominant_or_practically_equivalent
64,INTEL,Intel CPU,20T,20,CPU package RAPL,2.679698672313956e-06,0.0001737698111841,195.6518489996005,3.017140874052884,4.839105697134778e-10,8.225315202191474,32.08069683951544,False,False,dominated
128,3090,RTX 3090,gpu_resident,-1,GPU board NVML,5.186626183838249e-06,0.0010086930828564,808.6767488795765,4.158156798421419,5.234266457310598e-09,0.0,137.71906152589955,True,True,runtime_efficient_compromise
128,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,9.844514270493175e-06,0.0004243214979824,426.054946415338,9.884731317982787,4.177338209321127e-09,89.80574118044417,0.0,True,True,energy_efficient_compromise
128,AMD,AMD CPU,1T,1,CPU package RAPL,4.032576485663944e-05,0.002961438454447,104.01052565056128,1.41630632022816,1.192758468707485e-07,677.495108135926,597.9232653844548,False,False,dominated
128,AMD,AMD CPU,2T,2,CPU package RAPL,2.3433674537629407e-05,0.002089668733279,178.98618474302253,2.0071621559932686,4.896861634552168e-08,351.8095908020083,392.4729817402923,False,False,dominated
128,AMD,AMD CPU,4T,4,CPU package RAPL,1.3358346501653231e-05,0.0015195568035815,313.9837703327213,2.760215340495524,2.0253929201305706e-08,157.55367802056793,258.11449827708896,False,False,dominated
128,AMD,AMD CPU,8T,8,CPU package RAPL,1.740314082033268e-05,0.0020958530237283,241.00845033096857,2.001239568096611,3.650211026873376e-08,235.53875300598332,393.93043569412356,False,False,dominated
128,AMD,AMD CPU,10T,10,CPU package RAPL,1.7552939211756847e-05,0.0020938590162781,238.9516621347769,2.0031453729179467,3.675337677525272e-08,238.42691934214506,393.46050724136273,False,False,dominated
128,AMD,AMD CPU,16T,16,CPU package RAPL,1.7469962627920784e-05,0.0020776206995913,240.08660403752637,2.0188016035964047,3.628899102494964e-08,236.82710125433647,389.6336173090799,False,False,dominated
128,AMD,AMD CPU,20T,20,CPU package RAPL,1.7336345923000644e-05,0.002088338600956,241.93702748139637,2.008440584338158,3.619314223407837e-08,234.25092359695108,392.1595089774641,False,False,dominated
128,AMD,AMD CPU,32T,32,CPU package RAPL,1.7360936455995474e-05,0.0020731785622505,241.5943408716024,2.0231272290636424,3.600402960811704e-08,234.72503783081385,388.5867372047435,False,False,dominated
128,AMD,AMD CPU,64T,64,CPU package RAPL,1.7213043849901702e-05,0.0020762849090223,243.67009324872848,2.020100411930005,3.563719190712544e-08,231.87361571455241,389.3188110653823,False,False,dominated
128,INTEL,Intel CPU,1T,1,CPU package RAPL,2.712906506821449e-05,0.0017490790352806,154.6055490468861,2.3980071314085127,4.753170007363268e-08,423.0580363155885,312.20608514941375,False,False,dominated
128,INTEL,Intel CPU,2T,2,CPU package RAPL,1.9554605851043165e-05,0.0014336584970338,214.49187122205527,2.9255949088837405,2.9751940393968386e-08,277.01976502521353,237.87081348710387,False,False,dominated
128,INTEL,Intel CPU,4T,4,CPU package RAPL,1.238258696497825e-05,0.0011816319297914,338.7259877005327,3.549585868706547,1.4631661135124886e-08,138.7406866444882,178.47562176555374,False,False,dominated
128,INTEL,Intel CPU,8T,8,CPU package RAPL,1.178946383237596e-05,0.0014275580101796,355.7671544384993,2.9380970651219407,1.7363656290697365e-08,127.30506141183722,236.43310955666266,False,False,dominated
128,INTEL,Intel CPU,10T,10,CPU package RAPL,1.222836402266289e-05,0.0014895355540023,342.997967040127,2.8158468515438493,1.830983247974642e-08,135.7672133913757,251.0393795942158,False,False,dominated
128,INTEL,Intel CPU,16T,16,CPU package RAPL,1.2112697310115212e-05,0.0014916596468434,346.2733272875045,2.811837143195397,1.815300241842973e-08,133.5371179796782,251.53996531782394,False,False,dominated
128,INTEL,Intel CPU,20T,20,CPU package RAPL,1.2068080490189064e-05,0.0014963019779699,347.55353209732283,2.8031133165316007,1.8026667738769765e-08,132.67688980157706,252.63402516361865,False,False,dominated
256,3090,RTX 3090,gpu_resident,-1,GPU board NVML,7.282658879559572e-06,0.0021616795683107,4607.442495237295,15.522389391977264,1.5742947946253712e-08,0.0,73.25837198360634,True,True,runtime_efficient_compromise
256,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,1.63740113641946e-05,0.0012476624035895,2049.249341146434,26.89383915349582,2.04331027280577e-08,124.83562164571462,0.0,True,True,energy_efficient_compromise
256,AMD,AMD CPU,1T,1,CPU package RAPL,0.0002868261612995,0.0216076433257273,116.98525632382228,1.5528964216124472,6.195025471356494e-06,3838.481343737553,1631.850159431152,False,False,dominated
256,AMD,AMD CPU,2T,2,CPU package RAPL,0.0001572036058439,0.0144855924545877,213.4456892376812,2.316400389227646,2.280380087594668e-06,2058.601802497264,1061.018590679092,False,False,dominated
256,AMD,AMD CPU,4T,4,CPU package RAPL,8.740453284798059e-05,0.0104298685214075,383.8980760684341,3.217148129061157,9.11868827924908e-07,1100.1733747725184,735.9527778829413,False,False,dominated
256,AMD,AMD CPU,8T,8,CPU package RAPL,8.999734329971182e-05,0.0121309941912824,372.8380279877378,2.7660084137302574,1.0922987837054453e-06,1135.775899820184,872.2978071938187,False,False,dominated
256,AMD,AMD CPU,10T,10,CPU package RAPL,0.0001004573037066,0.0140871560382622,334.0168485708172,2.381916684166955,1.4151577097087445e-06,1279.4042171679373,1029.0839571452768,False,False,dominated
256,AMD,AMD CPU,16T,16,CPU package RAPL,6.577063919149494e-05,0.0117967718065991,510.173421035249,2.84437408386841,7.718843541403335e-07,803.1130014354387,845.5099210058764,False,False,dominated
256,AMD,AMD CPU,20T,20,CPU package RAPL,9.300398849828402e-05,0.0175695056117243,360.784871076998,1.9098108245919456,1.6339297083791543e-06,1177.0608926819398,1308.193880105482,False,False,dominated
256,AMD,AMD CPU,32T,32,CPU package RAPL,7.902664824318989e-05,0.0167870356605119,424.5964209027623,1.998830089992005,1.333067413457149e-06,985.1345579977121,1245.4790023499893,False,False,dominated
256,AMD,AMD CPU,64T,64,CPU package RAPL,7.739902381882077e-05,0.0166739039941511,433.5252609715824,2.0123920595782656,1.287948527427747e-06,962.7852422974062,1236.4115121350621,False,False,dominated
256,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0002008121199837,0.013061316781516,167.09365949985303,2.568993047277229,2.6228717336098355e-06,2657.4011539566213,946.8630571810811,False,False,dominated
256,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0001122455885637,0.0085481906086956,298.93764582968595,3.925325666681665,9.690142793339438e-07,1441.2720878461382,585.1365068068594,False,False,dominated
256,INTEL,Intel CPU,4T,4,CPU package RAPL,6.681527759461954e-05,0.0069324714075756,502.1970005659612,4.8401832517235786,4.683652220700697e-07,817.4571911112259,455.6367962704508,False,False,dominated
256,INTEL,Intel CPU,8T,8,CPU package RAPL,3.926455906821964e-05,0.0055139437543533,854.5729990677175,6.085377997102079,2.177878856343998e-07,439.1514241923989,341.94196591079384,False,False,dominated
256,INTEL,Intel CPU,10T,10,CPU package RAPL,6.35302962868769e-05,0.008834782678403,528.1642611657574,3.7979917810570742,5.56065877186367e-07,772.3502959226752,608.1068286569752,False,False,dominated
256,INTEL,Intel CPU,16T,16,CPU package RAPL,5.005172069825436e-05,0.0076120960363618,670.3951738700217,4.4080410756400985,3.861948749776632e-07,587.272622897879,510.10863310956165,False,False,dominated
256,INTEL,Intel CPU,20T,20,CPU package RAPL,5.711243258586432e-05,0.0089584792506386,587.5153706603793,3.745550004774314,5.032302098415583e-07,684.2250135615066,618.0210948783288,False,False,dominated
512,3090,RTX 3090,gpu_resident,-1,GPU board NVML,2.2870950780696337e-05,0.0075230361588889,11736.960941150131,35.68179792447602,1.7185056457694625e-07,0.0,2.593005103539836,True,True,runtime_efficient_compromise
512,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,6.762133198106828e-05,0.007332893847194,3969.6860167609975,36.60702876569246,4.998092197938138e-07,195.6647173502835,0.0,True,True,energy_efficient_compromise
512,AMD,AMD CPU,1T,1,CPU package RAPL,0.0022319092920353,0.1673521030701754,120.27166917487544,1.604016030126837,0.0003728032151877,9658.707949820293,2182.2109055105743,False,False,dominated
512,AMD,AMD CPU,2T,2,CPU package RAPL,0.0011420125570776,0.10685366969353,235.05473239884853,2.512178166364405,0.0001219182581806,4893.288508326848,1357.1828246827622,False,False,dominated
512,AMD,AMD CPU,4T,4,CPU package RAPL,0.0006152287621359,0.0758737083835947,436.3181185939165,3.537924555405555,4.661885280054449e-05,2590.0008138497183,934.7034876637206,False,False,dominated
512,AMD,AMD CPU,8T,8,CPU package RAPL,0.0005380061629153,0.07857125606469,498.9449461794746,3.416458759154738,4.229947992807951e-05,2252.355912415285,971.4904334085787,False,False,dominated
512,AMD,AMD CPU,10T,10,CPU package RAPL,0.0005115522273425,0.0813175773169482,524.7469205529901,3.301075423751621,4.160295028862591e-05,2136.6898177852013,1008.942513167092,False,False,dominated
512,AMD,AMD CPU,16T,16,CPU package RAPL,0.0003210643998746,0.0675389177373864,836.0797899263961,3.974530019029408,2.168275909047525e-05,1303.8087133027566,821.0404397607747,False,False,dominated
512,AMD,AMD CPU,20T,20,CPU package RAPL,0.0003318156415343,0.0750867547949735,808.9897593698929,3.575004096700817,2.490591863144284e-05,1350.8169980163693,923.9716592066328,False,False,dominated
512,AMD,AMD CPU,32T,32,CPU package RAPL,0.0003861949054419,0.0903918367425704,695.077672484688,2.969686928306207,3.489549235323354e-05,1588.582644180487,1132.6898305934114,False,False,dominated
512,AMD,AMD CPU,64T,64,CPU package RAPL,0.0004422077157802,0.1154299060592851,607.0347631234599,2.325527804398721,5.1051387770909807e-05,1833.4907412482148,1474.138511543508,False,False,dominated
512,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0015167776923076,0.0950111505376344,176.9774551415025,2.825304761399257,0.0001485347856589,6531.896097593804,1195.6842485043105,False,False,dominated
512,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0008031029647435,0.0641747568108974,334.24787080164066,4.182882325382142,5.153967174365877e-05,3411.4542130069176,775.1627685903906,False,False,dominated
512,INTEL,Intel CPU,4T,4,CPU package RAPL,0.0004451100489106,0.0454865582177385,603.0766024199895,5.9014237726018495,1.9892057092049904e-05,1846.1807826821268,520.3084234629191,False,False,dominated
512,INTEL,Intel CPU,8T,8,CPU package RAPL,0.0002582372069573,0.0398910669031931,1039.4917880458113,6.729212248231771,1.039126666456128e-05,1029.1056914663066,444.00169611698095,False,False,dominated
512,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0003086759963492,0.0481938638576209,869.6350191620454,5.569909414049861,1.4873614092763956e-05,1249.6421697069557,557.2284402570853,False,False,dominated
512,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0002529232124874,0.0410734260466282,1061.3318301631675,6.535501949490683,1.0301292962434046e-05,1005.8710016588975,460.12574165853124,False,False,dominated
512,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0003042477517985,0.0520531010132023,882.2923239800368,5.15695416363218,1.5942932531577658e-05,1230.2802962406479,609.8575555286526,False,False,dominated
1024,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0001221521401243,0.0405251289432649,17580.401340613073,52.99140814595489,4.94656256546926e-06,0.0,0.0,True,True,dominant_or_practically_equivalent
1024,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.0004506816133393,0.0562879675529517,4764.96840438717,38.15173546601768,2.536605157483985e-05,268.95105798448867,38.89645516428768,False,False,dominated
1024,AMD,AMD CPU,1T,1,CPU package RAPL,0.0176286578947368,1.3343390087719298,121.81776178441532,1.6093988363395406,0.0235652416588521,14331.72250342742,3192.621253938518,False,False,dominated
1024,AMD,AMD CPU,2T,2,CPU package RAPL,0.008933424778761,0.8398591652173912,240.3874998875672,2.5569568529315743,0.00751101838849,7213.359200805237,1972.4404514374094,False,False,dominated
1024,AMD,AMD CPU,4T,4,CPU package RAPL,0.004755827014218,0.5946855642857143,451.5478888487517,3.611124562237146,0.0028313476352861,3793.3636442051265,1367.4489132860576,False,False,dominated
1024,AMD,AMD CPU,8T,8,CPU package RAPL,0.0033703571428571,0.5379644783333333,637.1679786372869,3.9918688584293056,0.0018121275295949,2659.147027164223,1227.4836931092373,False,False,dominated
1024,AMD,AMD CPU,10T,10,CPU package RAPL,0.0031870857142857,0.5488203777777778,673.8079363144146,3.912908002241737,0.0017479272045102,2509.1116463801404,1254.271761963115,False,False,dominated
1024,AMD,AMD CPU,16T,16,CPU package RAPL,0.0018773803738317,0.4434588682242991,1143.872428801961,4.842576847316118,0.0008324638580854,1436.9197559054705,994.2812022761005,False,False,dominated
1024,AMD,AMD CPU,20T,20,CPU package RAPL,0.0018446700367647,0.4707916341911764,1164.1559765162087,4.56143119809126,0.0008683165917097,1410.141398167559,1061.7276649515015,False,False,dominated
1024,AMD,AMD CPU,32T,32,CPU package RAPL,0.0016064703525641,0.4598089488,1336.7714160254402,4.6703824568974985,0.0007378120717038,1215.1389332429067,1034.626738495346,False,False,dominated
1024,AMD,AMD CPU,64T,64,CPU package RAPL,0.0017773418727915,0.5112660070671378,1208.2558121624363,4.200325502411115,0.0009084424375731,1355.023113784913,1161.6024190395772,False,False,dominated
1024,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0115853720930232,0.7580183076923077,185.36164663137848,2.8330234589422334,0.0090282683861049,9384.379136734007,1770.4895640271295,False,False,dominated
1024,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0057472655367231,0.4952450212121212,373.65311108009536,4.336204416036318,0.0028706590694401,4605.006012072139,1122.0689585108125,False,False,dominated
1024,INTEL,Intel CPU,4T,4,CPU package RAPL,0.0031495660377358,0.3503299455128205,681.8347741467933,6.129888910456876,0.0010634172138548,2478.3961169496115,764.4758317815144,False,False,dominated
1024,INTEL,Intel CPU,8T,8,CPU package RAPL,0.001775143738977,0.2627173336594912,1209.7519771765506,8.174122423088233,0.0004816048394413,1353.223608829647,548.282536071125,False,False,dominated
1024,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0019178826335877,0.2995842959183673,1119.715883751862,7.16821167617264,0.0005701554090018,1470.076980752113,639.2556266453458,False,False,dominated
1024,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0022528825503355,0.3527532447916667,953.2159799809342,6.087778580940586,0.0007913182713745,1744.3250753060927,770.4555765523178,False,False,dominated
1024,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0019798063583815,0.3391459171483622,1084.693782757409,6.332034500243049,0.0006711930863682,1520.7709143424597,736.8780704514618,False,False,dominated
2048,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0007647087155963,0.2575174506828528,22465.899542682186,66.71341743421486,0.0001971587218874,0.0,0.0,True,True,dominant_or_practically_equivalent
2048,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.0035091747404844,0.47328125,4895.700685919255,36.29949249838231,0.001661582233947,358.89038125425793,83.78608857186629,False,False,dominated
2048,AMD,AMD CPU,1T,1,CPU package RAPL,0.139054125,10.7613653125,123.54807298237286,1.596439548803766,1.4902983720962188,18083.93358987274,4078.8877934153,False,False,dominated
2048,AMD,AMD CPU,2T,2,CPU package RAPL,0.0711595333333333,6.896956733333333,241.42751335262656,2.4909347482156647,0.4855470211564644,9205.442959133132,2578.248295424189,False,False,dominated
2048,AMD,AMD CPU,4T,4,CPU package RAPL,0.0375107407407407,4.764901592592592,457.998665042112,3.605503461122352,0.1785596206838573,4805.232538312422,1750.3218247763862,False,False,dominated
2048,AMD,AMD CPU,8T,8,CPU package RAPL,0.0224871111111111,3.888384322222222,763.9873836666934,4.418253896822025,0.0874272431399935,2840.6113272262414,1409.949835209803,False,False,dominated
2048,AMD,AMD CPU,10T,10,CPU package RAPL,0.0207472142857142,3.8811228163265294,828.0566705203144,4.426520364604357,0.0804754135313477,2613.08720073055,1407.130024017809,False,False,dominated
2048,AMD,AMD CPU,16T,16,CPU package RAPL,0.011923494117647,3.143778958823529,1440.8418383478268,5.464719183192536,0.0374923425545085,1459.2203769182058,1120.802299217877,False,False,dominated
2048,AMD,AMD CPU,20T,20,CPU package RAPL,0.0120325361445783,3.330848594117647,1427.7845482925077,5.157805495674596,0.0401244015064884,1473.4796660707132,1193.4457782512666,False,False,dominated
2048,AMD,AMD CPU,32T,32,CPU package RAPL,0.0083889083333333,2.407646475,2047.9266790573745,7.135544758081645,0.0201974436923154,997.0070253209874,834.944978919177,False,False,dominated
2048,AMD,AMD CPU,64T,64,CPU package RAPL,0.0083304173553719,1.998782991735537,2062.305938720045,8.59516478528906,0.0166475496378321,989.3582334648895,676.1738035365807,False,False,dominated
2048,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0856545,5.173842875,200.57170591154,3.3205239507780764,0.4429885505582395,11100.931577353454,1909.1232113709755,False,False,dominated
2048,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0465862045454545,3.9552787142857135,368.7758930272475,4.343529350270458,0.185770449990844,5992.019561870403,1435.9264794667688,False,False,dominated
2048,INTEL,Intel CPU,4T,4,CPU package RAPL,0.024326869047619,2.7898388837209303,706.2096297871709,6.158014817359796,0.0654723411178669,3081.1941660230113,983.3591573398936,False,False,dominated
2048,INTEL,Intel CPU,8T,8,CPU package RAPL,0.013799102739726,2.131461861842105,1244.9990052281564,8.060134451175394,0.0290607425685601,1704.4913649200164,727.6960866885562,False,False,dominated
2048,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0145303642857142,2.379581867647059,1182.342634099732,7.219700829619923,0.0355981195526643,1800.117520484097,824.0468408401758,False,False,dominated
2048,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0155958828125,2.630865984375,1101.564393022397,6.5301194686590325,0.0410213584045882,1939.4540423589567,921.6262926643598,False,False,dominated
2048,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0270654324324324,4.098357833333333,634.7531755455506,4.19189096771158,0.1124203446624894,3439.3126664350198,1491.4874205479343,False,False,dominated
4096,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0055562472222222,1.798779005524862,24735.93200142592,76.40680319809323,0.009979714305943,0.0,0.0,True,True,dominant_or_practically_equivalent
4096,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.0281295277777777,3.884069444444444,4885.931770976143,35.38529767241546,0.1092629191994598,406.26846957553846,115.92810637186193,False,False,dominated
4096,AMD,AMD CPU,1T,1,CPU package RAPL,1.094909,86.9846985,125.52545779786269,1.580035981523808,94.907352763824,19605.908614377586,4735.763494727853,False,False,dominated
4096,AMD,AMD CPU,2T,2,CPU package RAPL,0.55553375,54.0818325,247.3998266927977,2.5413146544544323,30.032487219518003,9898.362703843412,2906.5857080769947,False,False,dominated
4096,AMD,AMD CPU,4T,4,CPU package RAPL,0.292974,37.435823375,469.116554615768,3.6713217736726222,10.98692829534672,5172.87552699691,1981.1796924479158,False,False,dominated
4096,AMD,AMD CPU,8T,8,CPU package RAPL,0.1521078571428571,28.55886614285714,903.5624855520756,4.812479346501466,4.344028102508673,2637.600597297075,1487.680646435164,False,False,dominated
4096,AMD,AMD CPU,10T,10,CPU package RAPL,0.1342165625,27.8215830625,1024.0088921365425,4.940011974273688,3.737903466246906,2315.5973831258107,1446.6926719206397,False,False,dominated
4096,AMD,AMD CPU,16T,16,CPU package RAPL,0.0828652692307692,23.43411603846154,1658.5833214304782,5.864908804173649,1.941874221347361,1391.3891682024105,1202.7790499269113,False,False,dominated
4096,AMD,AMD CPU,20T,20,CPU package RAPL,0.0788518461538461,22.371697423076924,1743.0023541090702,6.143429837837362,1.764121661816778,1319.156545779286,1143.715729078633,False,False,dominated
4096,AMD,AMD CPU,32T,32,CPU package RAPL,0.0542776052631578,15.197801157894736,2532.148439593924,9.043344628877788,0.8247222312194875,876.8752737652605,744.8954046725823,False,False,dominated
4096,AMD,AMD CPU,64T,64,CPU package RAPL,0.0584261388888888,14.17582722222222,2352.35386225629,9.69530393658783,0.82950438481979,951.539583321879,688.0805356679091,False,False,dominated
4096,INTEL,Intel CPU,1T,1,CPU package RAPL,0.67789975,43.8718205,202.7422985065269,3.132738780967615,29.7379042028115,12100.676515773835,2338.977793561624,False,False,dominated
4096,INTEL,Intel CPU,2T,2,CPU package RAPL,0.33901675,27.52688425,405.404610456563,4.992899022779885,9.024209912173657,6001.541858038698,1430.3094024031031,False,False,dominated
4096,INTEL,Intel CPU,4T,4,CPU package RAPL,0.1875016666666666,21.423178166666663,733.0012362841222,6.415432500386323,3.935084808336208,3274.609861072309,1090.9844456081828,False,False,dominated
4096,INTEL,Intel CPU,8T,8,CPU package RAPL,0.1130478,17.423373222222224,1215.759647441171,7.888194307673257,2.031736144415568,1934.6070914171269,868.622224781765,False,False,dominated
4096,INTEL,Intel CPU,10T,10,CPU package RAPL,0.1056568,17.99624605,1300.805565491289,7.637090151476341,1.90173232383973,1801.5856525862607,900.4700963667804,False,False,dominated
4096,INTEL,Intel CPU,16T,16,CPU package RAPL,0.1391449375,23.1460703125,987.7395178103408,5.937895790361282,3.218961368644812,2404.2970900123037,1186.7656472200295,False,False,dominated
4096,INTEL,Intel CPU,20T,20,CPU package RAPL,0.1779571666666666,28.81343333333333,772.3147993777532,4.769961006798913,5.069088220734444,3102.8302476341814,1501.832868008481,False,False,dominated
8192,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.041750125,13.693625,26335.52900203293,80.29368613321891,0.572001785139757,0.0,0.0,True,True,dominant_or_practically_equivalent
8192,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.2234366,31.0421,4920.911022527195,35.42001436036866,6.953095192819999,435.175882706938,126.69015691608321,False,False,dominated
8192,AMD,AMD CPU,1T,1,CPU package RAPL,8.780321,675.5100494999999,125.22453652617028,1.627676196068198,5957.375502241239,20930.646016029896,4833.0257656391195,False,False,dominated
8192,AMD,AMD CPU,2T,2,CPU package RAPL,4.4424115,432.1053245,247.5033273653285,2.544545427780305,1919.4736365954384,10540.474729117577,3055.5218176341177,False,False,dominated
8192,AMD,AMD CPU,4T,4,CPU package RAPL,2.358498,302.0253735,466.1914607415397,3.640461114357334,713.7576302168475,5549.080092574573,2105.591094396115,False,False,dominated
8192,AMD,AMD CPU,8T,8,CPU package RAPL,1.1863905,224.864943,926.77042489467,4.889653376409146,266.7774840746415,2741.6453842952565,1542.1140713288119,False,False,dominated
8192,AMD,AMD CPU,10T,10,CPU package RAPL,1.0258425,217.7836135,1071.813292757904,5.048642595766279,223.31700076916297,2357.1004278430305,1490.4014714876448,False,False,dominated
8192,AMD,AMD CPU,16T,16,CPU package RAPL,0.64333725,181.54550125,1709.0750267857177,6.056396992519802,116.79498325817136,1440.9229313684689,1225.7665610822553,False,False,dominated
8192,AMD,AMD CPU,20T,20,CPU package RAPL,0.5722885,162.3445135,1921.2541013422424,6.772705797513755,92.901267113981,1270.746794171275,1085.548118193685,False,False,dominated
8192,AMD,AMD CPU,32T,32,CPU package RAPL,0.4591805,129.93899966666666,2394.508538093408,8.461752288355184,59.647103468732894,999.8302400292214,848.9014024165746,False,False,dominated
8192,AMD,AMD CPU,64T,64,CPU package RAPL,0.4803816666666667,116.35490383333334,2288.829287356928,9.449637200946334,55.82766280139056,1050.6113255149935,749.7012575803217,False,False,dominated
8192,INTEL,Intel CPU,1T,1,CPU package RAPL,5.433274,366.7547675,202.36631316145665,2.9979477438585715,1987.832726586858,12913.790976673723,2578.2883823677075,False,False,dominated
8192,INTEL,Intel CPU,2T,2,CPU package RAPL,2.9868135,249.3618495,368.121955982856,4.409301703450832,738.4902777225441,7054.022892147029,1721.00685172845,False,False,dominated
8192,INTEL,Intel CPU,4T,4,CPU package RAPL,1.6059685,180.10403150000002,684.6408430651038,6.104869605742278,287.92069179107705,3746.6196208993388,1215.239985759797,False,False,dominated
8192,INTEL,Intel CPU,8T,8,CPU package RAPL,0.936769,144.80790275,1173.727597493085,7.592897948907004,140.08805713361073,2143.7513660138743,957.4840683164612,False,False,dominated
