timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-15T17:17:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,0,1.1,1.0676,1.0676,184.681,173.0,0,spmv,cusparse,fp32,1024,192941,192941,1.0676,184.681,173.0,173.0,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.130027777777778e-05,0.000957188985233828,2.658858292316189e-10,5.5332977438698884e-06,9.438855889846383,18.32712309936869,1024,1024,,,,
2025-10-15T17:17:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,1,1.1,1.0679,1.0679,167.603,157.0,0,spmv,cusparse,fp32,1024,192941,192941,1.0679,167.603,157.0,157.0,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,4.655638888888889e-05,0.000868674879885561,2.4129857774598915e-10,5.534852623340815e-06,9.436204277554078,16.63235965163439,1024,1024,,,,
2025-10-15T17:17:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,2,1.1,1.0679,1.0679,165.532,155.0,0,spmv,cusparse,fp32,1024,192941,192941,1.0679,165.532,155.0,155.0,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,4.5981111111111115e-05,0.0008579410286045994,2.3831695239016647e-10,5.534852623340815e-06,9.436204277554078,16.426840556877526,1024,1024,,,,
2025-10-15T17:17:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,3,1.1,1.0679,1.0679,183.437,171.8,0,spmv,cusparse,fp32,1024,192941,192941,1.0679,183.437,171.8,171.8,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.0954722222222226e-05,0.0009507414183610534,2.6409483843362594e-10,5.534852623340815e-06,9.436204277554078,18.20367271120957,1024,1024,,,,
2025-10-15T17:17:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,4,1.1,1.0676,1.0676,180.161,168.7,0,spmv,cusparse,fp32,1024,192941,192941,1.0676,180.161,168.7,168.7,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,350,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.004472222222222e-05,0.0009337621345385377,2.5937837070514936e-10,5.5332977438698884e-06,9.438855889846383,17.87857345750436,1024,1024,,,,
2025-10-15T17:17:14,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,5,1.1,1.068,1.068,180.832,169.3,0,spmv,cusparse,fp32,1024,192941,192941,1.068,180.832,169.3,169.3,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,650,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.023111111111111e-05,0.0009372398816218429,2.60344411561623e-10,5.53537091649779e-06,9.435320737827714,17.945161247258998,1024,1024,,,,
2025-10-15T17:17:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,6,1.1,1.0677,1.0677,181.764,170.2,0,spmv,cusparse,fp32,1024,192941,192941,1.0677,181.764,170.2,170.2,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,300,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.049e-05,0.0009420703738448542,2.6168621495690394e-10,5.5338160370268636e-06,9.437971853516904,18.03764980173191,1024,1024,,,,
2025-10-15T17:17:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,7,1.1,1.0677,1.0677,180.44,169.0,0,spmv,cusparse,fp32,1024,192941,192941,1.0677,180.44,169.0,169.0,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,350,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,5.0122222222222224e-05,0.0009352081724464992,2.597800479018053e-10,5.5338160370268636e-06,9.437971853516904,17.90626048185837,1024,1024,,,,
2025-10-15T17:17:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,8,1.1,1.0677,1.0677,167.131,156.5,0,spmv,cusparse,fp32,1024,192941,192941,1.0677,167.131,156.5,156.5,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,350,350,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,4.642527777777778e-05,0.0008662285361846368,2.406190378290658e-10,5.5338160370268636e-06,9.437971853516904,16.585519954519352,1024,1024,,,,
2025-10-15T17:17:19,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,1024,kernel,9,1.1,1.0672,1.0672,166.629,156.1,0,spmv,cusparse,fp32,1024,192941,192941,1.0672,166.629,156.1,156.1,10076922548,9.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,13000,3,16,350,300,1980,9501,51,0,sweep;repeats=50;passes=192941;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=192941,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,4.628583333333333e-05,0.00086362670453662,2.3989630681572777e-10,5.531224571241985e-06,9.44239369190405,16.535703158011408,1024,1024,,,,
